Question_ID,Skill_ID_List,Content,Options,Answer,Difficulty,Explanation
Q6.028,"6.2_UngDung",AI trong lĩnh vực nông nghiệp ứng dụng Thị giác máy tính (Computer Vision) kết hợp Học sâu (Deep Learning) để theo dõi điều gì?,"['A. Độ phức tạp của chuỗi cung ứng.', 'B. Tình trạng phát triển của cây trồng và sâu bệnh.', 'C. Tần suất gieo hạt của nông dân.', 'D. Xu hướng thị trường cà phê toàn cầu.']",B,Medium,
Q6.029,"6.2_UngDung",Ứng dụng AI vào hệ thống nhà thông minh trong tương lai sẽ học thói quen cuộc sống cá nhân của người dùng để làm gì?,"['A. Đề xuất các khóa học trực tuyến phù hợp.', 'B. Tự động quản lý tài khoản ngân hàng.', 'C. Thay thế người dùng để điều khiển các thiết bị phù hợp theo thói quen.', 'D. Đưa ra các cảnh báo về an ninh mạng.']",C,Medium,
Q6.030,"6.2_UngDung","Trong lĩnh vực nông nghiệp, mục tiêu của việc ứng dụng AI là gì?","['A. Giảm sự phụ thuộc vào các nguồn tài nguyên tái tạo.', 'B. Tăng cường quảng bá nông sản trên mạng xã hội.', 'C. Dự đoán năng suất trên đồng ruộng và phát hiện sâu bệnh.', 'D. Tiêu chuẩn hóa quy trình cấp giấy phép kinh doanh nông nghiệp.']",C,Medium,
Q6.031,"6.1_TongQuanAI",Năng lực đầu tiên và cơ bản nhất mà bất kỳ ai sống và làm việc trong môi trường AI phải có là gì?,"['A. Lập trình các module AI.', 'B. Năng lực nhận ra AI (AI Recognition).', 'C. Năng lực đánh giá tri thức.', 'D. Năng lực bảo mật dữ liệu.']",B,Medium,
Q6.032,"6.3_ChuyenDoiSo","""Khả năng thảo luận và phân tích những đặc điểm để tạo nên thực thể 'thông minh', bao gồm sự khác biệt giữa con người, động vật và máy thông minh"" thuộc năng lực nào?","['A. Năng lực trình bày.', 'B. Hiểu biết về sự thông minh (Understanding Intelligence).', 'C. Năng lực hành động và phản ứng.', 'D. Năng lực suy diễn.']",B,Medium,
Q6.033,"6.1_TongQuanAI",Năng lực Kiến thức liên ngành (Interdisciplinarity) đòi hỏi nhận ra điều gì?,"['A. Sự khác biệt giữa dữ liệu cấu trúc và phi cấu trúc.', 'B. Các thuật toán học sâu phức tạp.', 'C. Có nhiều cách để suy nghĩ và phát triển máy \'thông minh\'.', 'D. Các tiêu chuẩn đạo đức trong sử dụng AI.']",C,Medium,
Q6.034,"6.3_ChuyenDoiSo",Công nghệ AI hẹp (Narrow AI) mô phỏng theo trí thông minh của con người trong phạm vi nào?,"['A. Nhiều lĩnh vực khác nhau.', 'B. Tầm cỡ toàn cầu.', 'C. Một lĩnh vực cụ thể.', 'D. Tất cả các lĩnh vực học thuật.']",C,Medium,
Q6.035,"6.1_TongQuanAI",Năng lực xác định được các ưu điểm và nhược điểm của công nghệ AI được gọi là gì?,"['A. Điểm mạnh và điểm yếu của AI.', 'B. Năng lực đánh giá rủi ro.', 'C. Năng lực sáng tạo.', 'D. Năng lực quản lý dự án.']",A,Medium,
Q6.036,"6.1_TongQuanAI","""Hình dung được các ứng dụng khả thi trong tương lai của AI và đánh giá được tác động của các ứng dụng đó đối với thế giới"" thuộc năng lực nào?","['A. Năng lực giải quyết vấn đề số.', 'B. Năng lực lập trình.', 'C. Hình dung được tương lai của AI.', 'D. Năng lực quản lý danh tính số.']",C,Medium,
Q6.037,"6.1_TongQuanAI",Năng lực trình bày trong AI liên quan đến việc gì?,"['A. Sử dụng phần mềm trình chiếu.', 'B. Giao tiếp hiệu quả trên môi trường số.', 'C. Biểu diễn tri thức và trình bày các sơ đồ/mô hình biểu diễn tri thức.', 'D. Tổng hợp thông tin từ nhiều nguồn.']",C,Medium,
Q6.038,"6.1_TongQuanAI",Năng lực ra quyết định trong AI liên quan đến việc gì?,"['A. Tự động hóa quy trình nghiệp vụ.', 'B. Nhận biết và mô tả về cách máy tính lập luận và đưa ra quyết định.', 'C. Đánh giá tính chính xác của dữ liệu lớn.', 'D. Phân tích các rào cản pháp lý.']",B,Medium,
Q6.039,"6.1_TongQuanAI",Hiểu các bước liên quan đến học máy (Machine Learning) thuộc năng lực nào?,"['A. Năng lực lập trình căn bản.', 'B. Năng lực hiểu biết về các bước học máy trong AI.', 'C. Năng lực phân tích dữ liệu thời gian thực.', 'D. Năng lực cấu hình hệ thống.']",B,Medium,
Q6.040,"6.1_TongQuanAI",Vai trò của con người trong AI được thể hiện qua các khía cạnh nào?,"['A. Giám sát hoạt động của rô bốt.', 'B. Thiết kế phần cứng và thiết bị ngoại vi.', 'C. Vận hành hệ thống điện toán đám mây.', 'D. Lập trình, lựa chọn mô hình và tinh chỉnh hệ thống AI.']",D,Medium,
Q6.041,"6.1_TongQuanAI",Khái niệm cơ bản về kiến thức dữ liệu và vai trò của dữ liệu đối với các hệ thống AI thuộc năng lực nào?,"['A. Năng lực giao tiếp.', 'B. Kiến thức về dữ liệu.', 'C. Năng lực quản lý tri thức.', 'D. Năng lực suy diễn.']",B,Medium,
Q6.042,"6.1_TongQuanAI",Năng lực Học từ dữ liệu đòi hỏi nhận ra điều gì?,"['A. Con người là nguồn gốc duy nhất của dữ liệu.', 'B. Các thuật toán luôn chính xác tuyệt đối.', 'C. Máy tính thường học hỏi từ dữ liệu.', 'D. Dữ liệu luôn cần phải được mã hóa.']",C,Medium,
Q6.043,"6.1_TongQuanAI",Năng lực về việc học từ dữ liệu nhấn mạnh vào quy trình nào?,"['A. Quy trình bảo trì và nâng cấp phần mềm.', 'B. Quy trình học từ dữ liệu của các hệ thống AI để làm giàu thêm trí tuệ của máy tính.', 'C. Quy trình kiểm soát dấu chân số.', 'D. Quy trình xây dựng thương hiệu cá nhân.']",B,Medium,
Q6.044,"6.1_TongQuanAI",Tại sao cần huấn luyện hệ thống AI trên tập dữ liệu sạch?,"['A. Để đảm bảo tính bảo mật.', 'B. Để giảm chi phí lưu trữ.', 'C. Vì chất lượng của tập dữ liệu ban đầu có thể ảnh hưởng đến kết quả của thuật toán.', 'D. Để tối ưu hóa tốc độ xử lý của máy tính.']",C,Medium,
Q6.045,"6.1_TongQuanAI",Năng lực Hành động & Phản ứng trong AI là gì?,"['A. Khả năng tự động phản hồi email.', 'B. Khả năng dự đoán xu hướng thị trường.', 'C. Hiểu rằng một số hệ thống AI có khả năng hành động theo những gì nó cảm nhận từ môi trường.', 'D. Khả năng tự động sửa lỗi kỹ thuật.']",C,Medium,
Q6.046,"6.1_TongQuanAI",Hệ thống AI nhận biết thế giới bằng cách nào?,"['A. Thông qua Internet vạn vật.', 'B. Bằng cách sử dụng năng lực trình bày.', 'C. Bằng cách sử dụng cảm biến để cảm nhận các tác nhân từ môi trường xung quanh.', 'D. Thông qua việc chia sẻ dữ liệu cộng tác.']",C,Medium,
Q6.047,"6.3_ChuyenDoiSo","Để làm việc trong lĩnh vực Phân tích dữ liệu lớn (BDA), kỹ năng chuyên môn nào sau đây là quan trọng?","['A. Ngôn ngữ lập trình C#.', 'B. Thiết kế đồ họa.', 'C. Trực quan hóa dữ liệu (Data visualization).', 'D. Giao tiếp ngoại tuyến.']",C,Medium,
Q6.048,"6.1_TongQuanAI","Năng lực nào đòi hỏi hiểu được quy trình huấn luyện trên tập dữ liệu sạch, kiểm thử và tinh chỉnh mô hình?","['A. Năng lực lập trình.', 'B. Năng lực trình bày.', 'C. Năng lực về Hành động & Phản ứng.', 'D. Năng lực suy diễn từ dữ liệu.']",D,Medium,
Q6.049,"6.1_TongQuanAI",Năng lực nào của người lao động trong lĩnh vực BDA được xem là cực kỳ quan trọng do tính đa ngành của công việc?,"['A. Năng lực kỹ thuật.', 'B. Năng lực nhận thức.', 'C. Năng lực chức năng.', 'D. Năng lực xã hội (kỹ năng con người).']",D,Medium,
Q6.050,"6.1_TongQuanAI",Khung năng lực số DigCompEdu của châu Âu được thiết kế cho đối tượng nào?,"['A. Sinh viên đại học.', 'B. Các nhà khoa học dữ liệu.', 'C. Các nhà giáo dục ở tất cả các mức giáo dục.', 'D. Công dân số toàn cầu.']",C,Medium,
Q6.051,"6.1_TongQuanAI","Để trở thành chuyên gia AI, kiến thức chuyên môn về Toán học nào là cần thiết?","['A. Hình học phẳng.', 'B. Đại số, xác suất, thống kê và đồ thị.', 'C. Số học cơ bản.', 'D. Lượng giác học.']",B,Medium,
Q6.052,"6.1_TongQuanAI",Kỹ năng chuyên sâu nào sau đây là yêu cầu cho chuyên gia AI?,"['A. Viết blog và quản lý mạng xã hội.', 'B. Thiết kế giao diện người dùng.', 'C. Thành thạo các thuật toán Học máy (Machine Learning) và Học sâu (Deep Learning).', 'D. Quản lý kho hàng và chuỗi cung ứng.']",C,Medium,
Q6.053,"6.1_TongQuanAI",Công nghệ lõi nào được VAIS sử dụng để chuyển giọng nói tiếng Việt thành văn bản?,"['A. Text To Speech.', 'B. Speech To Text.', 'C. Natural Language Generation.', 'D. Computational Thinking.']",B,Medium,
Q6.054,"6.1_TongQuanAI",VBEE là nền tảng công nghệ lõi gì đối với tiếng Việt?,"['A. Chuyển giọng nói thành văn bản.', 'B. Chuyển văn bản thành giọng nói trí tuệ nhân tạo có cảm xúc.', 'C. Nhận dạng hình ảnh.', 'D. Phân tích cảm xúc khách hàng.']",B,Medium,
Q6.055,"6.1_TongQuanAI",Google Cloud Platform cung cấp dịch vụ nào hỗ trợ phát triển ứng dụng AI?,"['A. Google Drive.', 'B. Google Docs.', 'C. Cloud Machine Learning Engine.', 'D. Google Maps.']",C,Medium,
Q6.056,"6.1_TongQuanAI","Trong kiến trúc phân tích dữ liệu thời gian thực (Realtime Data Analytics), lớp nào bao gồm các ứng dụng của người dùng cuối?","['A. Lớp Dữ liệu (Data).', 'B. Lớp Phân tích (Analytics).', 'C. Lớp Tích hợp (Integration).', 'D. Lớp Quyết định (Decisions).']",D,Medium,
Q6.057,"6.1_TongQuanAI",Các công cụ phân tích dữ liệu phổ biến bao gồm những công cụ nào sau đây?,"['A. Microsoft Word, Excel, PowerPoint.', 'B. R Programming, Apache Hadoop, Apache Storm, MongoDB.', 'C. Google Chrome, Safari, Firefox.', 'D. Adobe Photoshop, Illustrator, Premiere Pro.']",B,Medium,
Q6.058,"6.3_ChuyenDoiSo","Trong phân tích dữ liệu lớn (Big Data Analytics), người lao động cần kỹ năng gì liên quan đến kinh doanh?","['A. Kỹ năng tiếp thị đa kênh.', 'B. Am hiểu lĩnh vực kinh doanh và các công cụ Big Data.', 'C. Kỹ năng quản lý tài chính cá nhân.', 'D. Kỹ năng thiết kế sản phẩm mới.']",B,Medium,
Q6.059,"6.1_TongQuanAI",Phân tích dữ liệu thời gian thực là ứng dụng các kỹ thuật nào để phát hiện các mẫu và tri thức từ dữ liệu theo thời gian thực?,"['A. Kiểm soát dấu chân số và an sinh số.', 'B. Khai phá dữ liệu (Data Mining), Máy học (Machine Learning) và Trí tuệ nhân tạo (Artificial Intelligence).', 'C. Phát triển phần mềm văn phòng.', 'D. Tối ưu hóa công cụ tìm kiếm (SEO).']",B,Medium,
Q6.060,"6.3_ChuyenDoiSo","Trong lĩnh vực tài chính thông minh, ứng dụng AI có thể giúp phát hiện các mối đe dọa nào?","['A. Xâm nhập mạng máy tính.', 'B. Vi phạm bản quyền nội dung.', 'C. Gian lận và hoạt động giao dịch bất hợp pháp.', 'D. Thay đổi quy trình quản lý hồ sơ.']",C,Medium,
Q6.061,"6.4_NangLucSo",Các thư viện (libraries) nào sau đây được sử dụng phổ biến trong lập trình AI/Machine Learning?,"['A. Laravel, Django, Ruby on Rails.', 'B. Bootstrap, JQuery, Vue.js.', 'C. AutoCAD, SAP, Salesforce.', 'D. NumPy, Pandas, Scikit-Learn.']",D,Medium,
Q6.062,"6.1_TongQuanAI","Yếu tố nào sau đây được xem là ""chất keo"" kết hợp các ứng dụng người dùng cuối và công cụ phân tích trong kiến trúc Realtime Data Analytics?","['A. Lớp Dữ liệu.', 'B. Lớp Quyết định.', 'C. Lớp Tích hợp (Integration).', 'D. Lớp Phân tích.']",C,Medium,
Q6.063,"6.1_TongQuanAI","Trong lĩnh vực kiểm soát đám đông, AI được sử dụng để làm gì?","['A. Cấp phép hoạt động sự kiện.', 'B. Dự đoán chuyển động của đám đông và đưa ra quyết định ngay lập tức.', 'C. Lập kế hoạch tài chính cho sự kiện.', 'D. Đánh giá chất lượng dịch vụ công.']",B,Medium,
Q6.064,"6.3_ChuyenDoiSo",Lĩnh vực nào sau đây được xem là một trong những ứng dụng quan trọng nhất của phân tích dữ liệu lớn theo thời gian thực?,"['A. Thương mại điện tử.', 'B. Giáo dục từ xa.', 'C. Giao thông thông minh.', 'D. Nông nghiệp hữu cơ.']",C,Medium,
Q6.065,"6.1_TongQuanAI","Theo các chuyên gia, năng lực nào sau đây nên được thêm vào Khung Năng lực Số toàn cầu (DLGF) do tính quan trọng ngày càng tăng?","['A. Vận hành thiết bị ngoại vi.', 'B. Tư duy tính toán (Computational thinking).', 'C. Quản lý dự án.', 'D. Thấu cảm số.']",B,Medium,
Q6.066,"6.4_NangLucSo",Tư duy tính toán (Computational thinking) được đề xuất đặt dưới lĩnh vực năng lực nào trong DLGF?,"['A. Sáng tạo nội dung số.', 'B. An toàn.', 'C. Giải quyết vấn đề (Problem solving).', 'D. Giao tiếp và cộng tác.']",C,Medium,
Q6.067,"6.4_NangLucSo",Chuyên gia AI cần có kiến thức chuyên sâu về ngôn ngữ lập trình nào?,"['A. HTML, CSS, JavaScript.', 'B. Java, Python, R, C++.', 'C. SQL, XML, JSON.', 'D. Pascal, Delphi, VB.']",B,Medium,
Q6.068,"6.1_TongQuanAI","Trong kiến trúc Realtime Data Analytics, các công cụ phân tích phổ biến nằm ở lớp nào?","['A. Lớp Quyết định.', 'B. Lớp Phân tích (Analytics).', 'C. Lớp Tích hợp.', 'D. Lớp Dữ liệu.']",B,Medium,
Q6.069,"6.1_TongQuanAI",Công nghệ AI đã làm giảm đáng kể vai trò của trung gian trong các giao dịch nhờ vào công nghệ nào?,"['A. Internet vạn vật (IoT).', 'B. Chuỗi khối (Blockchain).', 'C. Điện toán đám mây.', 'D. Phân tích dữ liệu lớn.']",B,Medium,
Q6.070,"6.3_ChuyenDoiSo",Các chương trình AI nhúng trong các thiết bị và trong ứng dụng IoT làm tăng đáng kể điều gì của hệ thống?,"['A. Mức độ tuân thủ pháp luật.', 'B. Tốc độ kết nối mạng.', 'C. Sức mạnh của hệ thống.', 'D. Khả năng tương tác với người dùng.']",C,Medium,
Q6.071,"6.1_TongQuanAI",Năng lực nào đòi hỏi khả năng lập kế hoạch và phát triển một chuỗi lệnh dễ hiểu cho hệ thống máy tính để giải quyết một vấn đề nhất định?,"['A. Sáng thông tin và phương tiện.', 'B. Lập trình (Programming).', 'C. Tạo lập nội dung số.', 'D. Giải quyết vấn đề kỹ thuật.']",B,Medium,
Q6.072,"6.1_TongQuanAI",Năng lực Tạo lập nội dung số bao gồm việc dạy người học cách áp dụng gì cho nội dung số?,"['A. Tư duy phản biện.', 'B. Công nghệ thực tế ảo tăng cường.', 'C. Bản quyền và các giấy phép.', 'D. Phân tích dữ liệu lớn.']",C,Medium,
Q6.073,"6.1_TongQuanAI","Trong lĩnh vực Sáng tạo nội dung số, năng lực nào liên quan đến việc sửa đổi, tinh chỉnh, nâng cấp và kết hợp thông tin/nội dung số vào vốn tri thức sẵn có?","['A. Phát triển nội dung số.', 'B. Kết hợp và tái tạo nội dung số (Integrating and re-elaborating).', 'C. Lập trình.', 'D. Áp dụng cơ sở pháp lý.']",B,Medium,
Q6.074,"6.1_TongQuanAI",Năng lực nào đòi hỏi khả năng thiết kế và phát triển một chuỗi lệnh dễ hiểu cho hệ thống máy tính để giải quyết một nhiệm vụ cụ thể?,"['A. Tự động hóa.', 'B. Lập trình.', 'C. Cấu hình.', 'D. Nhận thức xã hội.']",B,Medium,
